case_id,sample_id,case_family,evidence_strength,run_key,model,acceptable,chart_family_matches,labels_match_query,readable,visible_chart_family,major_issue,conservative_issue
stress230_194,vinl2vis_00276,primary_vlm_flagged,primary_vlm_visual_flag,english_final,minicpm-v,True,True,False,True,tick_plot,none,none
stress230_197,vinl2vis_00136,primary_vlm_flagged,primary_vlm_visual_flag,english_final,minicpm-v,True,True,False,True,tick_plot,none,none
stress230_199,vinl2vis_01764,primary_vlm_flagged,primary_vlm_visual_flag,english_final,minicpm-v,True,True,True,True,bar,none,none
stress230_200,vinl2vis_01326,primary_vlm_flagged,primary_vlm_visual_flag,english_final,minicpm-v,True,True,False,True,tick_plot,none,none
stress230_202,vinl2vis_00766,primary_vlm_flagged,primary_vlm_visual_flag,english_final,minicpm-v,True,True,False,True,tick_plot,none,none
stress230_203,vinl2vis_01746,primary_vlm_flagged,primary_vlm_visual_flag,english_final,minicpm-v,True,True,False,True,tick_plot,none,none
stress230_204,vinl2vis_03216,primary_vlm_flagged,primary_vlm_visual_flag,english_final,minicpm-v,True,True,True,True,tick_plot,none,none
stress230_009,vinl2vis_04833,major_visual_sanity_failure,programmatic_visual_failure,english_residualfix,minicpm-v,True,True,False,True,bar,none,none
stress230_010,vinl2vis_04798,major_visual_sanity_failure,programmatic_visual_failure,english_residualfix,minicpm-v,True,True,False,True,bar,none,none
stress230_011,vinl2vis_03931,major_visual_sanity_failure,programmatic_visual_failure,english_residualfix,minicpm-v,True,True,False,True,line,none,none
stress230_012,vinl2vis_06493,major_visual_sanity_failure,programmatic_visual_failure,english_residualfix,minicpm-v,True,True,False,True,bar,none,none
stress230_014,vinl2vis_05968,major_visual_sanity_failure,programmatic_visual_failure,english_residualfix,minicpm-v,False,True,False,False,bar,wrong_chart_type,wrong_chart_type
stress230_015,vinl2vis_05113,major_visual_sanity_failure,programmatic_visual_failure,english_residualfix,minicpm-v,True,True,False,True,bar,none,none
stress230_016,vinl2vis_05918,major_visual_sanity_failure,programmatic_visual_failure,english_residualfix,minicpm-v,True,True,False,True,bar,none,none
stress230_017,vinl2vis_04843,major_visual_sanity_failure,programmatic_visual_failure,english_residualfix,minicpm-v,True,True,False,True,bar,none,none
stress230_018,vinl2vis_04893,major_visual_sanity_failure,programmatic_visual_failure,english_residualfix,minicpm-v,True,True,False,True,bar,none,none
stress230_019,vinl2vis_06083,major_visual_sanity_failure,programmatic_visual_failure,english_residualfix,minicpm-v,True,True,False,True,bar,none,none
stress230_023,vinl2vis_04813,major_visual_sanity_failure,programmatic_visual_failure,english_residualfix,minicpm-v,True,True,False,True,bar,none,none
stress230_025,vinl2vis_06598,major_visual_sanity_failure,programmatic_visual_failure,english_residualfix,minicpm-v,True,True,False,True,bar,none,none
stress230_026,vinl2vis_05078,major_visual_sanity_failure,programmatic_visual_failure,english_residualfix,minicpm-v,True,True,False,True,bar,none,none
stress230_027,vinl2vis_06803,major_visual_sanity_failure,programmatic_visual_failure,english_residualfix,minicpm-v,True,True,False,True,bar,none,none
stress230_028,vinl2vis_05998,major_visual_sanity_failure,programmatic_visual_failure,english_residualfix,minicpm-v,True,True,False,True,bar,none,none
stress230_029,vinl2vis_06368,major_visual_sanity_failure,programmatic_visual_failure,english_residualfix,minicpm-v,True,True,False,True,bar,none,none
stress230_030,vinl2vis_05102,major_visual_sanity_failure,programmatic_visual_failure,english_residualfix,minicpm-v,True,True,False,True,line,none,none
stress230_032,vinl2vis_05443,major_visual_sanity_failure,programmatic_visual_failure,english_residualfix,minicpm-v,True,True,False,True,bar,none,none
stress230_034,vinl2vis_05013,major_visual_sanity_failure,programmatic_visual_failure,english_residualfix,minicpm-v,True,True,False,True,bar,none,none
stress230_035,vinl2vis_05318,major_visual_sanity_failure,programmatic_visual_failure,english_residualfix,minicpm-v,True,True,False,True,bar,none,none
stress230_037,vinl2vis_04928,major_visual_sanity_failure,programmatic_visual_failure,english_residualfix,minicpm-v,False,True,False,False,bar,missing_labels,missing_labels
stress230_038,vinl2vis_04848,major_visual_sanity_failure,programmatic_visual_failure,english_residualfix,minicpm-v,False,True,False,False,bar,empty_or_broken,empty_or_broken
stress230_040,vinl2vis_06568,major_visual_sanity_failure,programmatic_visual_failure,english_residualfix,minicpm-v,True,True,False,True,bar,none,none
stress230_042,vinl2vis_06128,major_visual_sanity_failure,programmatic_visual_failure,english_residualfix,minicpm-v,True,True,False,True,bar,none,none
stress230_043,vinl2vis_04753,major_visual_sanity_failure,programmatic_visual_failure,english_residualfix,minicpm-v,True,True,False,True,bar,none,none
stress230_044,vinl2vis_05933,major_visual_sanity_failure,programmatic_visual_failure,english_residualfix,minicpm-v,True,True,False,True,bar,none,none
stress230_045,vinl2vis_06518,major_visual_sanity_failure,programmatic_visual_failure,english_residualfix,minicpm-v,True,True,False,True,bar,none,none
stress230_046,vinl2vis_01831,major_visual_sanity_failure,programmatic_visual_failure,english_residualfix,minicpm-v,True,True,False,True,line,none,none
stress230_048,vinl2vis_05598,major_visual_sanity_failure,programmatic_visual_failure,english_residualfix,minicpm-v,True,True,False,True,bar,none,none
stress230_049,vinl2vis_00296,major_visual_sanity_failure,programmatic_visual_failure,english_residualfix,minicpm-v,False,True,False,False,area,missing_labels,missing_labels
stress230_051,vinl2vis_06763,major_visual_sanity_failure,programmatic_visual_failure,english_residualfix,minicpm-v,False,True,False,False,bar,wrong_chart_type,wrong_chart_type
stress230_052,vinl2vis_03726,major_visual_sanity_failure,programmatic_visual_failure,english_residualfix,minicpm-v,True,True,True,True,area,none,none
stress230_053,vinl2vis_05593,major_visual_sanity_failure,programmatic_visual_failure,english_residualfix,minicpm-v,True,True,False,True,bar,none,none
stress230_054,vinl2vis_06893,major_visual_sanity_failure,programmatic_visual_failure,english_residualfix,minicpm-v,False,True,False,False,bar,empty_or_broken,empty_or_broken
stress230_056,vinl2vis_05098,major_visual_sanity_failure,programmatic_visual_failure,english_residualfix,minicpm-v,True,True,False,True,bar,none,none
stress230_058,vinl2vis_06578,major_visual_sanity_failure,programmatic_visual_failure,english_residualfix,minicpm-v,True,True,False,True,bar,none,none
stress230_061,vinl2vis_05538,major_visual_sanity_failure,programmatic_visual_failure,english_residualfix,minicpm-v,True,True,False,True,bar,none,none
stress230_062,vinl2vis_05618,major_visual_sanity_failure,programmatic_visual_failure,english_residualfix,minicpm-v,True,True,False,True,bar,none,none
stress230_063,vinl2vis_00135,major_visual_sanity_failure,programmatic_visual_failure,english_residualfix,minicpm-v,True,False,True,True,bubble_chart,none,none
stress230_068,vinl2vis_05913,major_visual_sanity_failure,programmatic_visual_failure,english_residualfix,minicpm-v,True,True,False,True,bar,none,none
stress230_069,vinl2vis_05608,major_visual_sanity_failure,programmatic_visual_failure,english_residualfix,minicpm-v,True,True,False,True,bar,none,none
stress230_070,vinl2vis_00011,major_visual_sanity_failure,programmatic_visual_failure,english_residualfix,minicpm-v,True,True,False,True,area|bar|boxplot|bubble_chart|heatmap|histogram|line|point|scatter|tick_plot,none,none
stress230_071,vinl2vis_07013,major_visual_sanity_failure,programmatic_visual_failure,english_residualfix,minicpm-v,True,True,False,True,bar,none,none
stress230_072,vinl2vis_06982,major_visual_sanity_failure,programmatic_visual_failure,english_residualfix,minicpm-v,True,True,False,True,area|bar|boxplot|bubble_chart|heatmap|histogram|line|point|scatter|tick_plot,none,none
stress230_073,vinl2vis_06213,major_visual_sanity_failure,programmatic_visual_failure,english_residualfix,minicpm-v,True,True,False,True,bar,none,none
stress230_074,vinl2vis_05248,major_visual_sanity_failure,programmatic_visual_failure,english_residualfix,minicpm-v,True,True,False,True,bar,none,none
stress230_075,vinl2vis_06178,major_visual_sanity_failure,programmatic_visual_failure,english_residualfix,minicpm-v,True,True,False,True,bar,none,none
stress230_076,vinl2vis_05773,major_visual_sanity_failure,programmatic_visual_failure,english_residualfix,minicpm-v,True,True,False,True,bar,none,none
stress230_077,vinl2vis_06208,major_visual_sanity_failure,programmatic_visual_failure,english_residualfix,minicpm-v,True,True,False,True,bar,none,none
stress230_078,vinl2vis_05653,major_visual_sanity_failure,programmatic_visual_failure,english_residualfix,minicpm-v,True,True,False,True,bar,none,none
stress230_079,vinl2vis_05322,strict_transform_failure,deterministic_semantic_failure,heldout4b_final,minicpm-v,True,True,True,True,bar,none,none
stress230_086,vinl2vis_31424,strict_transform_failure,deterministic_semantic_failure,heldout4b_final,minicpm-v,True,True,True,True,bar,none,none
stress230_089,vinl2vis_05317,strict_transform_failure,deterministic_semantic_failure,heldout4b_final,minicpm-v,True,True,True,True,bar,none,none
stress230_090,vinl2vis_24002,strict_transform_failure,deterministic_semantic_failure,heldout4b_final,minicpm-v,True,True,True,True,bar,none,none
stress230_092,vinl2vis_25317,strict_transform_failure,deterministic_semantic_failure,heldout4b_final,minicpm-v,True,True,True,True,bar,none,none
stress230_095,vinl2vis_30664,strict_transform_failure,deterministic_semantic_failure,heldout4b_final,minicpm-v,True,True,True,True,bar,none,none
stress230_098,vinl2vis_31384,strict_transform_failure,deterministic_semantic_failure,heldout4b_final,minicpm-v,True,True,True,True,bar,none,none
stress230_105,vinl2vis_30544,strict_transform_failure,deterministic_semantic_failure,heldout4b_final,minicpm-v,True,True,False,True,bar,none,none
stress230_109,vinl2vis_33544,strict_transform_failure,deterministic_semantic_failure,heldout4b_final,minicpm-v,True,True,True,True,bar,none,none
stress230_116,vinl2vis_23962,strict_transform_failure,deterministic_semantic_failure,heldout4b_final,minicpm-v,True,True,True,True,bar,none,none
stress230_127,vinl2vis_24477,strict_transform_failure,deterministic_semantic_failure,heldout4b_final,minicpm-v,True,True,True,True,bar,none,none
stress230_130,vinl2vis_31584,strict_transform_failure,deterministic_semantic_failure,heldout4b_final,minicpm-v,True,True,True,True,bar,none,none
stress230_135,vinl2vis_05362,strict_transform_failure,deterministic_semantic_failure,heldout4b_final,minicpm-v,True,True,False,True,bar,none,none
stress230_137,vinl2vis_31304,strict_transform_failure,deterministic_semantic_failure,heldout4b_final,minicpm-v,True,True,True,True,bar,none,none
stress230_139,vinl2vis_23282,strict_transform_failure,deterministic_semantic_failure,heldout4b_final,minicpm-v,True,True,True,True,bar,none,none
stress230_140,vinl2vis_23562,strict_transform_failure,deterministic_semantic_failure,heldout4b_final,minicpm-v,True,True,True,True,bar,none,none
stress230_141,vinl2vis_31464,strict_transform_failure,deterministic_semantic_failure,heldout4b_final,minicpm-v,True,True,True,True,bar,none,none
stress230_148,vinl2vis_23317,strict_transform_failure,deterministic_semantic_failure,heldout4b_final,minicpm-v,True,True,True,True,bar,none,none
stress230_001,vinl2vis_29151,repair_confirmed_known_bad,repair_confirmed,heldout4b_visualfix,minicpm-v,True,True,False,True,bar,none,none
stress230_177,vinl2vis_29151,primary_vlm_flagged,primary_vlm_visual_flag,heldout4b_visualfix,minicpm-v,True,True,False,True,bar,none,none
stress230_002,vinl2vis_26591,repair_confirmed_known_bad,repair_confirmed,heldout4b_visualfix,minicpm-v,True,True,False,True,bar,none,none
stress230_003,vinl2vis_31704,repair_confirmed_known_bad,repair_confirmed,heldout4b_visualfix,minicpm-v,True,True,False,True,bar,none,none
stress230_170,vinl2vis_31704,primary_vlm_flagged,primary_vlm_visual_flag,heldout4b_visualfix,minicpm-v,True,True,False,True,bar,none,none
stress230_005,vinl2vis_32864,repair_confirmed_known_bad,repair_confirmed,heldout4b_visualfix,minicpm-v,True,True,False,True,bar,none,none
stress230_193,vinl2vis_32864,primary_vlm_flagged,primary_vlm_visual_flag,heldout4b_visualfix,minicpm-v,True,True,False,True,bar,none,none
stress230_006,vinl2vis_32984,repair_confirmed_known_bad,repair_confirmed,heldout4b_visualfix,minicpm-v,True,True,False,True,bar,none,none
stress230_085,vinl2vis_23962,strict_transform_failure,deterministic_semantic_failure,heldout8b_final,minicpm-v,True,True,True,True,bar,none,none
stress230_087,vinl2vis_33304,strict_transform_failure,deterministic_semantic_failure,heldout8b_final,minicpm-v,True,True,True,True,bar,none,none
stress230_094,vinl2vis_05522,strict_transform_failure,deterministic_semantic_failure,heldout8b_final,minicpm-v,True,True,True,True,bar,none,none
stress230_100,vinl2vis_31904,strict_transform_failure,deterministic_semantic_failure,heldout8b_final,minicpm-v,True,True,True,True,bar,none,none
stress230_101,vinl2vis_30584,strict_transform_failure,deterministic_semantic_failure,heldout8b_final,minicpm-v,True,True,True,True,bar,none,none
stress230_103,vinl2vis_25797,strict_transform_failure,deterministic_semantic_failure,heldout8b_final,minicpm-v,True,True,True,True,bar,none,none
stress230_115,vinl2vis_25842,strict_transform_failure,deterministic_semantic_failure,heldout8b_final,minicpm-v,True,True,True,True,bar,none,none
stress230_212,vinl2vis_25842,cross_or_weak_judge_disagreement,judge_disagreement,heldout8b_final,minicpm-v,True,True,True,True,bar,none,none
stress230_118,vinl2vis_31184,strict_transform_failure,deterministic_semantic_failure,heldout8b_final,minicpm-v,True,True,True,True,bar,none,none
stress230_119,vinl2vis_25242,strict_transform_failure,deterministic_semantic_failure,heldout8b_final,minicpm-v,True,True,True,True,bar,none,none
stress230_121,vinl2vis_25877,strict_transform_failure,deterministic_semantic_failure,heldout8b_final,minicpm-v,True,True,True,True,bar,none,none
stress230_122,vinl2vis_24402,strict_transform_failure,deterministic_semantic_failure,heldout8b_final,minicpm-v,True,True,True,True,bar,none,none
stress230_123,vinl2vis_23517,strict_transform_failure,deterministic_semantic_failure,heldout8b_final,minicpm-v,True,True,True,True,bar,none,none
stress230_124,vinl2vis_24322,strict_transform_failure,deterministic_semantic_failure,heldout8b_final,minicpm-v,True,True,True,True,bar,none,none
stress230_125,vinl2vis_23082,strict_transform_failure,deterministic_semantic_failure,heldout8b_final,minicpm-v,True,True,True,True,bar,none,none
stress230_128,vinl2vis_23957,strict_transform_failure,deterministic_semantic_failure,heldout8b_final,minicpm-v,True,True,True,True,bar,none,none
stress230_131,vinl2vis_23197,strict_transform_failure,deterministic_semantic_failure,heldout8b_final,minicpm-v,True,True,True,True,bar,none,none
stress230_134,vinl2vis_25202,strict_transform_failure,deterministic_semantic_failure,heldout8b_final,minicpm-v,True,True,True,True,bar,none,none
stress230_143,vinl2vis_24237,strict_transform_failure,deterministic_semantic_failure,heldout8b_final,minicpm-v,True,True,True,True,area|bar,none,none
stress230_145,vinl2vis_24037,strict_transform_failure,deterministic_semantic_failure,heldout8b_final,minicpm-v,True,True,True,True,bar,none,none
stress230_147,vinl2vis_25882,strict_transform_failure,deterministic_semantic_failure,heldout8b_final,minicpm-v,True,True,True,True,bar,none,none
stress230_209,vinl2vis_25277,cross_or_weak_judge_disagreement,judge_disagreement,heldout8b_final,minicpm-v,True,True,True,True,bar,none,none
stress230_210,vinl2vis_05361,cross_or_weak_judge_disagreement,judge_disagreement,heldout8b_final,minicpm-v,True,True,False,True,area|bar|boxplot|bubble_chart|heatmap|histogram|line|point|scatter|tick_plot,none,none
stress230_211,vinl2vis_25362,cross_or_weak_judge_disagreement,judge_disagreement,heldout8b_final,minicpm-v,True,True,True,True,bar,none,none
stress230_213,vinl2vis_31024,cross_or_weak_judge_disagreement,judge_disagreement,heldout8b_final,minicpm-v,True,True,True,True,bar,none,none
stress230_214,vinl2vis_05037,cross_or_weak_judge_disagreement,judge_disagreement,heldout8b_final,minicpm-v,True,True,True,True,bar,none,none
stress230_215,vinl2vis_27350,cross_or_weak_judge_disagreement,judge_disagreement,heldout8b_final,minicpm-v,True,True,True,True,area|line,none,none
stress230_216,vinl2vis_24002,cross_or_weak_judge_disagreement,judge_disagreement,heldout8b_final,minicpm-v,True,True,True,True,bar,none,none
stress230_217,vinl2vis_28151,cross_or_weak_judge_disagreement,judge_disagreement,heldout8b_final,minicpm-v,True,True,True,True,bar,none,none
stress230_218,vinl2vis_24196,cross_or_weak_judge_disagreement,judge_disagreement,heldout8b_final,minicpm-v,True,True,True,True,area|bar|boxplot|bubble_chart|heatmap|histogram|line|point|scatter|tick_plot|unknown,none,none
stress230_219,vinl2vis_05161,cross_or_weak_judge_disagreement,judge_disagreement,heldout8b_final,minicpm-v,True,True,False,True,area|line,none,none
stress230_220,vinl2vis_25801,cross_or_weak_judge_disagreement,judge_disagreement,heldout8b_final,minicpm-v,True,True,False,True,area|bar|boxplot|bubble_chart|heatmap|histogram|line|point|scatter|tick_plot|unknown,none,none
stress230_221,vinl2vis_26070,cross_or_weak_judge_disagreement,judge_disagreement,heldout8b_final,minicpm-v,True,True,True,True,area|bar|boxplot|bubble_chart|heatmap|histogram|line|point|scatter|tick_plot,none,none
stress230_222,vinl2vis_05042,cross_or_weak_judge_disagreement,judge_disagreement,heldout8b_final,minicpm-v,True,True,True,True,bar,none,none
stress230_223,vinl2vis_30904,cross_or_weak_judge_disagreement,judge_disagreement,heldout8b_final,minicpm-v,True,True,True,True,bar,none,none
stress230_224,vinl2vis_25197,cross_or_weak_judge_disagreement,judge_disagreement,heldout8b_final,minicpm-v,True,True,True,True,bar,none,none
stress230_225,vinl2vis_23076,cross_or_weak_judge_disagreement,judge_disagreement,heldout8b_final,minicpm-v,True,True,False,True,area|bar|boxplot|bubble_chart|heatmap|histogram|line|point|scatter|tick_plot,none,none
stress230_226,vinl2vis_25281,cross_or_weak_judge_disagreement,judge_disagreement,heldout8b_final,minicpm-v,True,True,False,True,area|bar|boxplot|bubble_chart|heatmap|histogram|line|point|scatter|tick_plot|unknown,none,none
stress230_227,vinl2vis_25601,cross_or_weak_judge_disagreement,judge_disagreement,heldout8b_final,minicpm-v,True,True,True,True,line,none,none
stress230_228,vinl2vis_23397,cross_or_weak_judge_disagreement,judge_disagreement,heldout8b_final,minicpm-v,True,True,True,True,area|bar,none,none
stress230_229,vinl2vis_22962,cross_or_weak_judge_disagreement,judge_disagreement,heldout8b_final,minicpm-v,True,True,True,True,bar,none,none
stress230_230,vinl2vis_23002,cross_or_weak_judge_disagreement,judge_disagreement,heldout8b_final,minicpm-v,True,True,True,True,bar,none,none
stress230_004,vinl2vis_26591,repair_confirmed_known_bad,repair_confirmed,heldout8b_intermediate,minicpm-v,True,True,False,True,bar,none,none
stress230_007,vinl2vis_28591,repair_confirmed_known_bad,repair_confirmed,heldout8b_intermediate,minicpm-v,True,True,False,True,bar,none,none
stress230_008,vinl2vis_29151,repair_confirmed_known_bad,repair_confirmed,heldout8b_intermediate,minicpm-v,True,True,False,True,bar,none,none
stress230_150,vinl2vis_28591,primary_vlm_flagged,primary_vlm_visual_flag,heldout8b_visualfix,minicpm-v,True,True,False,True,bar,none,none
stress230_187,vinl2vis_29151,primary_vlm_flagged,primary_vlm_visual_flag,heldout8b_visualfix,minicpm-v,True,True,False,True,bar,none,none
stress230_207,vinl2vis_26591,primary_vlm_flagged,primary_vlm_visual_flag,heldout8b_visualfix,minicpm-v,True,True,False,True,bar,none,none
stress230_084,vinl2vis_00842,strict_transform_failure,deterministic_semantic_failure,matched_final,minicpm-v,True,True,True,True,bar,none,none
stress230_088,vinl2vis_02603,strict_transform_failure,deterministic_semantic_failure,matched_final,minicpm-v,True,True,False,True,line,none,none
stress230_093,vinl2vis_01054,strict_transform_failure,deterministic_semantic_failure,matched_final,minicpm-v,True,True,True,True,bar,none,none
stress230_096,vinl2vis_00922,strict_transform_failure,deterministic_semantic_failure,matched_final,minicpm-v,True,True,True,True,bar,none,none
stress230_110,vinl2vis_02602,strict_transform_failure,deterministic_semantic_failure,matched_final,minicpm-v,True,True,True,True,bar,none,none
stress230_111,vinl2vis_00004,strict_transform_failure,deterministic_semantic_failure,matched_final,minicpm-v,True,True,True,True,bar,none,none
stress230_112,vinl2vis_00543,strict_transform_failure,deterministic_semantic_failure,matched_final,minicpm-v,True,True,True,True,histogram,none,none
stress230_113,vinl2vis_02322,strict_transform_failure,deterministic_semantic_failure,matched_final,minicpm-v,True,True,True,True,bar,none,none
stress230_117,vinl2vis_02314,strict_transform_failure,deterministic_semantic_failure,matched_final,minicpm-v,True,True,True,True,bar,none,none
stress230_132,vinl2vis_01822,strict_transform_failure,deterministic_semantic_failure,matched_final,minicpm-v,True,True,True,True,bar,none,none
stress230_144,vinl2vis_03442,strict_transform_failure,deterministic_semantic_failure,matched_final,minicpm-v,True,True,True,True,bar,none,none
stress230_151,vinl2vis_03692,primary_vlm_flagged,primary_vlm_visual_flag,matched_final,minicpm-v,False,True,False,False,boxplot,wrong_chart_type,wrong_chart_type
stress230_154,vinl2vis_03654,primary_vlm_flagged,primary_vlm_visual_flag,matched_final,minicpm-v,True,True,True,True,bar,none,none
stress230_158,vinl2vis_04144,primary_vlm_flagged,primary_vlm_visual_flag,matched_final,minicpm-v,True,True,False,True,heatmap,none,none
stress230_159,vinl2vis_03714,primary_vlm_flagged,primary_vlm_visual_flag,matched_final,minicpm-v,True,True,True,True,bar,none,none
stress230_175,vinl2vis_03712,primary_vlm_flagged,primary_vlm_visual_flag,matched_final,minicpm-v,True,True,True,True,bar,none,none
stress230_182,vinl2vis_03652,primary_vlm_flagged,primary_vlm_visual_flag,matched_final,minicpm-v,True,True,True,True,bar,none,none
stress230_192,vinl2vis_01764,primary_vlm_flagged,primary_vlm_visual_flag,matched_final,minicpm-v,True,True,True,True,bar,none,none
stress230_198,vinl2vis_00215,primary_vlm_flagged,primary_vlm_visual_flag,matched_final,minicpm-v,True,True,False,True,point,none,none
stress230_206,vinl2vis_03644,primary_vlm_flagged,primary_vlm_visual_flag,matched_final,minicpm-v,True,True,False,True,bar,none,none
stress230_208,vinl2vis_03342,primary_vlm_flagged,primary_vlm_visual_flag,matched_final,minicpm-v,True,False,True,True,area|bar|boxplot|bubble_chart|heatmap|histogram|line|point|scatter|tick_plot|unknown,none,none
stress230_013,vinl2vis_03991,major_visual_sanity_failure,programmatic_visual_failure,matched_residualfix,minicpm-v,True,True,False,True,line,none,none
stress230_020,vinl2vis_01061,major_visual_sanity_failure,programmatic_visual_failure,matched_residualfix,minicpm-v,True,True,False,True,line,none,none
stress230_031,vinl2vis_00011,major_visual_sanity_failure,programmatic_visual_failure,matched_residualfix,minicpm-v,True,True,False,True,area|bar|boxplot|bubble_chart|heatmap|histogram|line|point|scatter|tick_plot,none,none
stress230_033,vinl2vis_03931,major_visual_sanity_failure,programmatic_visual_failure,matched_residualfix,minicpm-v,True,True,False,True,line,none,none
stress230_083,vinl2vis_04984,strict_transform_failure,deterministic_semantic_failure,balanced_final,llava:7b,False,True,False,True,bar,wrong_fields,wrong_fields
stress230_097,vinl2vis_27704,strict_transform_failure,deterministic_semantic_failure,balanced_final,llava:7b,True,True,False,True,bar,none,none
stress230_099,vinl2vis_23744,strict_transform_failure,deterministic_semantic_failure,balanced_final,llava:7b,True,True,False,True,bar,none,none
stress230_102,vinl2vis_28864,strict_transform_failure,deterministic_semantic_failure,balanced_final,llava:7b,True,True,False,True,bar,none,none
stress230_104,vinl2vis_24183,strict_transform_failure,deterministic_semantic_failure,balanced_final,llava:7b,False,True,False,True,bar,wrong_fields,wrong_fields
stress230_106,vinl2vis_29864,strict_transform_failure,deterministic_semantic_failure,balanced_final,llava:7b,True,True,False,True,bar,none,none
stress230_107,vinl2vis_24824,strict_transform_failure,deterministic_semantic_failure,balanced_final,llava:7b,True,True,False,True,bar,none,none
stress230_108,vinl2vis_23743,strict_transform_failure,deterministic_semantic_failure,balanced_final,llava:7b,True,True,False,True,bar,none,none
stress230_114,vinl2vis_25023,strict_transform_failure,deterministic_semantic_failure,balanced_final,llava:7b,True,True,False,True,bar,none,none
stress230_120,vinl2vis_26384,strict_transform_failure,deterministic_semantic_failure,balanced_final,llava:7b,False,True,False,True,bar,wrong_fields,wrong_fields
stress230_126,vinl2vis_26184,strict_transform_failure,deterministic_semantic_failure,balanced_final,llava:7b,True,True,False,True,bar,none,none
stress230_136,vinl2vis_23464,strict_transform_failure,deterministic_semantic_failure,balanced_final,llava:7b,False,True,False,True,bar,wrong_fields,wrong_fields
stress230_142,vinl2vis_05504,strict_transform_failure,deterministic_semantic_failure,balanced_final,llava:7b,True,True,False,True,bar,none,none
stress230_149,vinl2vis_22584,primary_vlm_flagged,primary_vlm_visual_flag,balanced_final,llava:7b,False,True,False,True,bar,wrong_fields,wrong_fields
stress230_152,vinl2vis_27144,primary_vlm_flagged,primary_vlm_visual_flag,balanced_final,llava:7b,False,True,False,True,bar,wrong_fields,wrong_fields
stress230_161,vinl2vis_23904,primary_vlm_flagged,primary_vlm_visual_flag,balanced_final,llava:7b,False,True,False,True,bar,wrong_fields,wrong_fields
stress230_162,vinl2vis_24104,primary_vlm_flagged,primary_vlm_visual_flag,balanced_final,llava:7b,False,True,False,True,bar,wrong_fields,wrong_fields
stress230_167,vinl2vis_22864,primary_vlm_flagged,primary_vlm_visual_flag,balanced_final,llava:7b,False,True,False,True,bar,wrong_fields,wrong_fields
stress230_168,vinl2vis_22824,primary_vlm_flagged,primary_vlm_visual_flag,balanced_final,llava:7b,False,True,False,True,bar,wrong_fields,wrong_fields
stress230_176,vinl2vis_24504,primary_vlm_flagged,primary_vlm_visual_flag,balanced_final,llava:7b,False,True,False,True,bar,wrong_fields,wrong_fields
stress230_180,vinl2vis_28904,primary_vlm_flagged,primary_vlm_visual_flag,balanced_final,llava:7b,False,True,False,True,bar,wrong_fields,wrong_fields
stress230_183,vinl2vis_23544,primary_vlm_flagged,primary_vlm_visual_flag,balanced_final,llava:7b,False,True,False,True,bar,wrong_fields,wrong_fields
stress230_185,vinl2vis_27344,primary_vlm_flagged,primary_vlm_visual_flag,balanced_final,llava:7b,False,True,False,True,bar,wrong_fields,wrong_fields
stress230_190,vinl2vis_22587,primary_vlm_flagged,primary_vlm_visual_flag,balanced_final,llava:7b,False,True,False,True,line,wrong_fields,wrong_fields
stress230_191,vinl2vis_28384,primary_vlm_flagged,primary_vlm_visual_flag,balanced_final,llava:7b,False,True,False,True,bar,wrong_fields,wrong_fields
stress230_195,vinl2vis_26504,primary_vlm_flagged,primary_vlm_visual_flag,balanced_final,llava:7b,False,True,False,True,bar,wrong_fields,wrong_fields
stress230_196,vinl2vis_25824,primary_vlm_flagged,primary_vlm_visual_flag,balanced_final,llava:7b,False,True,False,True,bar,wrong_fields,wrong_fields
stress230_201,vinl2vis_05424,primary_vlm_flagged,primary_vlm_visual_flag,balanced_final,llava:7b,False,True,False,True,bar,wrong_fields,wrong_fields
stress230_205,vinl2vis_27584,primary_vlm_flagged,primary_vlm_visual_flag,balanced_final,llava:7b,True,True,False,True,bar,none,none
stress230_021,vinl2vis_23307,major_visual_sanity_failure,programmatic_visual_failure,balanced_residualfix,llava:7b,False,True,False,True,line,wrong_fields,wrong_fields
stress230_022,vinl2vis_22747,major_visual_sanity_failure,programmatic_visual_failure,balanced_residualfix,llava:7b,True,True,False,True,line,none,none
stress230_024,vinl2vis_24146,major_visual_sanity_failure,programmatic_visual_failure,balanced_residualfix,llava:7b,False,False,True,True,bar,wrong_chart_type,wrong_chart_type
stress230_036,vinl2vis_23661,major_visual_sanity_failure,programmatic_visual_failure,balanced_residualfix,llava:7b,True,True,False,True,line,none,none
stress230_039,vinl2vis_24707,major_visual_sanity_failure,programmatic_visual_failure,balanced_residualfix,llava:7b,False,True,False,True,line,wrong_fields,wrong_fields
stress230_041,vinl2vis_25067,major_visual_sanity_failure,programmatic_visual_failure,balanced_residualfix,llava:7b,True,True,False,True,line,none,none
stress230_047,vinl2vis_23461,major_visual_sanity_failure,programmatic_visual_failure,balanced_residualfix,llava:7b,True,True,False,True,line,none,none
stress230_050,vinl2vis_23266,major_visual_sanity_failure,programmatic_visual_failure,balanced_residualfix,llava:7b,False,False,True,False,line,wrong_fields,wrong_fields
stress230_055,vinl2vis_05226,major_visual_sanity_failure,programmatic_visual_failure,balanced_residualfix,llava:7b,False,False,True,True,line,wrong_chart_type,wrong_chart_type
stress230_057,vinl2vis_23741,major_visual_sanity_failure,programmatic_visual_failure,balanced_residualfix,llava:7b,True,True,False,True,line,none,none
